,0,1,2,3,4,5,6,7,8,9,10,11,12,13,Class
2342,-421.76245,124.405365,-0.5717529,29.075153,4.8823442,3.72205,2.594609,3.3938715,-11.56727,2.5542977,0.8824269,-2.6388295,6.5455227,-8.84921,Marathi
2343,-427.18802,135.6596,-4.587231,26.64572,8.2581215,2.4864388,-3.723253,1.1487147,-13.061989,6.386052,6.655228,-0.45033476,9.698064,-8.367508,Marathi
2344,-433.26724,128.41176,-2.7501462,40.322803,0.32311302,10.092259,3.7623587,6.223028,-13.316391,0.14232674,2.9722588,-3.7104812,5.7050133,-10.990664,Marathi
2345,-420.45953,136.23248,-6.7121615,24.78832,5.963529,2.972155,1.8672684,1.9447504,-12.206674,2.8840759,4.3739295,-0.4616347,7.4589176,-9.096254,Marathi
2346,-414.02103,130.50108,-7.0091043,26.48771,4.3874907,3.8639073,3.9386475,1.5272177,-15.268849,4.2773485,5.086638,0.20139645,5.4085193,-10.814943,Marathi
2347,-424.53604,142.49367,-9.386492,25.445633,-1.2722868,5.4502907,3.570397,4.3319807,-14.633747,5.261427,4.347327,-2.14877,8.307329,-11.8660555,Marathi
2348,-425.25937,128.85187,-7.785393,30.64859,10.729912,4.8709836,-6.0407324,-0.5060433,-11.777335,8.95136,1.7645495,-4.183696,11.239693,-7.028597,Marathi
2349,-432.47983,137.66953,-9.49791,37.120026,9.482468,2.5801454,-6.783596,-0.36083093,-12.95792,5.6823845,1.763857,-3.819966,10.1467085,-9.582317,Marathi
2350,-424.77225,129.18204,-6.597866,34.967087,7.2941356,6.101525,-2.3177063,2.3353033,-9.802618,8.960099,3.9674232,-5.696703,8.947261,-6.408356,Marathi
2351,-434.25427,123.85304,-6.641146,33.453014,10.510322,2.6712034,-0.87810373,2.7400403,-11.186637,7.9113913,4.010539,-3.705246,9.154327,-5.732978,Marathi
2352,-409.8845,124.93889,-10.104196,38.181843,7.7924223,5.860934,-8.856209,4.7565517,-18.098345,2.2197542,1.0298069,-6.4815044,11.426943,-11.302953,Marathi
2353,-439.93958,120.68387,-7.889381,48.20557,6.6453037,4.9380617,-3.8526347,4.8950953,-12.105461,4.687627,1.5345693,-4.8690977,13.274173,-6.892742,Marathi
2354,-451.91858,129.10953,8.714709,32.196404,-2.5015662,5.0479712,-14.666219,0.20528531,-10.615333,-1.6178437,4.3228025,3.9705486,8.442484,-6.5158544,Marathi
2355,-440.9121,126.30031,1.559277,33.18574,-1.2498698,-0.7983549,-7.4503593,5.9514575,-10.812102,-2.81569,4.518451,3.4209802,5.839676,-11.890286,Marathi
2356,-424.37683,124.61469,-11.635541,43.811066,11.547864,4.246435,-1.1206708,5.07259,-12.718381,7.787905,5.909144,-6.098099,6.888354,-7.827717,Marathi
2357,-419.88907,128.08145,-12.490755,38.163826,8.611613,2.8615727,-3.9943738,2.4859421,-14.268544,6.912113,1.1748545,-4.6065083,11.530841,-7.7818193,Marathi
2358,-424.2358,123.64971,-10.387491,44.67911,15.362198,4.274237,-6.871139,-2.4640536,-12.4213085,7.887101,1.8264453,-4.790267,7.18463,-8.727283,Marathi
2359,-425.26108,122.22864,-3.0758085,38.63319,8.401934,4.9395146,-6.640305,6.289808,-13.745438,4.025393,1.898899,-8.654394,9.7441025,-10.441668,Marathi
2360,-422.9601,130.09097,-7.752291,30.777243,14.048039,0.0580752,-4.779753,-0.39452496,-13.437023,5.6409993,2.4944623,-4.42619,7.979663,-6.1278977,Marathi
2361,-437.233,134.47928,-4.6647024,32.418552,8.269457,6.113523,-0.8776115,1.8639661,-14.932786,6.255743,6.355834,-2.63789,7.674675,-6.680205,Marathi
2362,-433.99512,127.98214,-12.523239,47.740486,7.464494,5.999856,-5.336818,1.8909492,-11.423003,4.6267176,-1.4112964,-4.745889,13.782205,-7.863093,Marathi
2363,-444.8572,139.57413,2.048255,32.137596,4.4171214,5.0715356,3.5774362,4.548516,-13.155704,6.7893977,1.9003803,-6.262901,9.970234,-6.5885754,Marathi
2364,-420.1737,127.13288,-3.6855693,38.371117,15.76957,-1.6628236,-1.4079021,-0.03207358,-16.285788,8.034426,1.2366053,-5.50705,8.747737,-8.521151,Marathi
2365,-417.0442,117.87168,-4.308693,35.212723,6.1687675,10.930953,-7.4583516,4.71107,-17.054615,1.8989073,1.0323486,-3.238636,12.923772,-10.167328,Marathi
2366,-421.62283,127.16929,-13.245846,36.54182,5.7112317,6.5939198,-4.94173,2.9108117,-11.244785,7.433556,5.231988,-6.2783866,9.31526,-6.474673,Marathi
2367,-434.81763,124.941635,-11.177749,34.137867,17.506018,-3.386085,-3.6233315,2.58872,-10.641104,2.8124301,1.650506,-1.5817508,7.657983,-6.959141,Marathi
2368,-449.32416,130.09378,-0.28285924,44.347687,9.127163,10.726702,-0.73912406,2.1247282,-13.702935,5.5976686,0.3751487,-6.1497526,9.727067,-6.107261,Marathi
2369,-444.39752,125.28385,-9.600848,44.593315,10.19949,6.759719,-2.09964,5.372276,-13.887002,7.0108595,6.563164,-5.1457477,8.704696,-7.474698,Marathi
2370,-402.00827,129.51506,-20.240286,39.910873,5.4991407,8.020431,-4.5740666,1.6081041,-16.06208,7.58829,2.8611202,-6.4093156,10.873789,-7.81092,Marathi
2371,-405.9252,119.06743,-10.364059,38.243187,9.068082,1.479937,-6.117575,-1.5891407,-14.270584,7.4815216,4.4345636,-5.6921663,9.181961,-8.275387,Marathi
2372,-457.96503,114.1433,7.032107,48.759846,21.24735,0.518448,1.4470906,1.6635536,-10.251419,5.2451034,-1.5938956,-5.5807066,6.445447,-6.154342,Marathi
2373,-439.7231,140.26172,-5.729884,32.2716,12.382566,5.3743443,-5.781803,-1.9275651,-11.234405,5.8851385,-0.12502907,-3.5676825,10.64357,-8.251195,Marathi
2374,-439.17532,133.06662,-3.8455358,32.670498,5.073566,6.442126,-0.40106058,0.8246869,-13.368087,7.0166264,6.710836,-3.9963763,7.0415483,-7.3885546,Marathi
2375,-412.98538,136.56987,-8.493286,33.85189,3.3085835,3.2976239,-1.431147,1.8311133,-17.232826,5.713468,3.62347,-5.59292,9.852988,-7.8520064,Marathi
2376,-438.93024,128.16669,4.306883,41.92919,2.3756247,0.5030415,-10.986622,0.13998096,-11.852525,-2.6841183,0.47841525,3.317116,6.92554,-9.677763,Marathi
2377,-421.23495,122.577255,-8.492006,41.03013,9.131926,2.0213833,-3.018687,2.397103,-13.683319,6.4572377,2.1698895,-5.178523,9.240817,-5.448824,Marathi
2378,-411.13165,119.03112,-1.1283472,32.054253,8.83436,4.1934633,-4.9272866,-1.2386774,-12.178681,6.3920674,2.2387862,-4.681813,7.4444475,-5.495142,Marathi
2379,-429.80045,129.6293,-22.108076,44.218105,6.080486,8.426734,-1.5915514,5.4892125,-14.637855,7.383433,2.7023096,-4.842226,11.890022,-10.918969,Marathi
2380,-421.4572,110.041176,4.9218993,39.89969,15.133172,4.1194825,-5.421292,2.0521133,-14.485352,3.8771312,1.2566609,-6.914571,6.7743998,-8.041841,Marathi
2381,-447.81906,122.88126,-3.1250553,31.340927,7.679289,4.806836,-3.0554783,1.8771118,-7.9549747,7.495458,5.3788934,-4.1707263,10.737998,-3.5657187,Marathi
2382,-432.16544,125.92636,-13.434514,47.95668,10.764647,3.507692,-4.2227836,1.7213421,-13.882511,4.2491803,1.0468498,-3.8822947,11.24359,-10.399308,Marathi
2383,-428.83243,123.23651,-7.4767942,38.941906,7.905366,4.942852,-5.897952,0.48265845,-9.976524,6.8306494,3.7997332,-3.429514,8.485128,-7.461049,Marathi
2384,-441.29352,135.67845,-12.381881,39.848255,3.3311598,11.69766,-8.02449,0.9328411,-10.753841,7.965036,4.7872934,-1.6650751,12.778439,-9.581742,Marathi
2385,-459.4618,125.015564,-1.2852641,30.793444,13.064865,7.460747,0.16893837,1.6396511,-10.689965,6.9881597,2.4718375,-1.6744674,8.882709,-5.633913,Marathi
2386,-447.04184,123.7376,13.550621,24.963459,2.3126447,0.7964587,-6.896424,0.91690135,-8.800562,0.14651053,3.4693332,6.251492,5.8456426,-9.83504,Marathi
2387,-400.0401,127.59491,-11.817679,30.173857,7.3691854,1.6836652,-4.1190186,0.4254842,-15.18766,6.210077,5.0870366,-4.939178,7.909221,-7.986387,Marathi
2388,-427.07153,128.46635,-8.7827635,42.691944,8.547083,3.947411,-6.3312926,-0.057556655,-11.195834,8.030078,1.904804,-6.6308627,10.910168,-9.017959,Marathi
2389,-432.69702,127.956505,-9.918626,35.68658,10.337023,6.5147495,-7.2999105,-1.2235056,-11.963625,7.566453,2.3704875,-3.378115,10.566207,-7.99849,Marathi
2390,-417.0256,120.43897,-2.7921193,28.38256,4.087343,1.8034439,3.4962833,3.9624307,-12.492102,5.819475,5.2654943,-1.6084821,7.178014,-8.304295,Marathi
2391,-435.36526,137.18187,3.4673684,31.444418,7.027074,3.893131,-2.0909472,4.2327647,-12.177187,5.191678,1.4623367,-7.5002575,4.750622,-7.5057144,Marathi
2392,-429.02213,124.63662,-1.8521466,36.42163,12.988894,1.7917339,1.5203782,-0.8532803,-15.631363,8.302498,2.7289279,-3.360144,7.616839,-7.387535,Marathi
2393,-420.84454,123.20703,-0.36227226,26.89706,12.539333,2.4462025,0.20845282,0.7909564,-12.790034,7.3950725,4.2247143,-5.367098,5.8599486,-6.650571,Marathi
2394,-407.33322,128.34134,-14.972966,29.071259,7.8669577,1.9344078,-3.0774193,-0.8051656,-16.33529,8.492668,4.3447313,-4.034677,10.967152,-9.098807,Marathi
2395,-418.83643,146.30074,-16.909502,25.16494,5.073754,4.7984524,-5.5332303,-0.37474722,-12.306272,6.0826902,4.4555116,-1.2774026,10.714055,-9.532712,Marathi
2396,-411.15323,115.06192,-6.080957,41.38015,11.153891,2.452985,-3.0903575,1.4868286,-11.775564,4.2317085,1.2785748,-4.8301826,7.467707,-8.124218,Marathi
2397,-452.33365,123.15652,-7.3721843,45.23317,12.501178,4.7587843,-3.4389663,3.0525236,-11.245637,4.8991156,1.8782916,-3.928742,8.271294,-6.8069587,Marathi
2398,-424.86218,122.33947,-13.471393,37.389214,12.579224,1.1607068,1.66285,3.7445698,-16.110323,7.0998073,3.8573267,-5.43704,9.127188,-7.469065,Marathi
2399,-444.7662,126.225784,4.3046556,32.78962,-1.2265704,-0.82934254,-7.317813,0.67499024,-12.68263,-0.32824236,1.4589826,0.4281755,6.814056,-7.2274323,Marathi
2400,-450.00943,119.94889,3.9671962,44.480537,13.718421,0.025579687,2.5979533,4.701956,-14.062814,2.992723,0.93825126,-4.9563737,7.523757,-4.3455396,Marathi
2401,-409.68893,127.94623,-22.886946,42.895065,9.781388,0.4499502,-5.9603095,1.8667872,-13.955478,8.609359,3.0830116,-5.0326133,8.450571,-10.610701,Marathi
2402,-448.40503,132.34543,-0.5895431,33.141434,5.663066,2.2661762,0.15915845,5.485841,-11.090803,4.1335464,1.8737556,-3.534251,10.772805,-6.176317,Marathi
2403,-437.70526,132.4856,-5.431627,34.457523,8.456316,4.479717,-1.0890467,0.7953008,-12.6062355,9.44259,4.6991606,-4.1545477,7.8773055,-7.8406296,Marathi
2404,-428.074,128.15305,0.20876649,36.86116,2.7382517,-3.0063772,-11.794233,1.5262722,-13.13559,1.0282439,-0.5742169,0.561571,8.233657,-12.354675,Marathi
2405,-433.77298,124.2429,-4.1968713,39.66388,9.938495,5.924584,1.8474498,3.6000664,-15.735346,4.416417,3.0099783,-1.5299957,7.7161756,-6.5343,Marathi
2406,-450.80667,130.56407,-2.1493943,40.624165,-0.07898883,1.4614589,-11.26778,3.7370918,-9.915396,0.097254895,2.98773,-1.8528585,5.3359537,-11.428493,Marathi
2407,-432.64218,136.19604,-4.2989717,35.394745,2.203084,4.2816606,-4.4298625,-5.7794995,-15.060516,5.432651,-1.8428215,-7.109476,12.106309,-4.539778,Marathi
2408,-422.79138,136.7107,-10.333781,25.525827,-1.8949387,-0.4282322,-3.158945,0.51523346,-11.753611,9.571206,-1.0731363,-4.463914,15.759219,-12.686018,Marathi
2409,-451.04593,125.57641,6.480383,24.52466,-4.9861326,5.337007,-13.331051,-1.5003302,-9.701577,3.4972482,4.6259675,1.4619691,7.169448,-6.5757513,Marathi
2410,-415.18683,126.51583,-15.084766,41.44702,-9.218925,13.045708,-6.0241833,-1.7154372,-14.790879,7.965974,-1.0014979,-4.6233015,17.729298,-13.074812,Marathi
2411,-403.97522,119.21275,-9.224007,37.537968,7.457112,0.7813325,-11.348694,-6.1163735,-11.375121,4.833148,-4.0570936,-4.035811,10.656376,-12.6545925,Marathi
2412,-446.94333,126.39731,-1.3077939,25.241787,3.4598165,11.012649,-3.0268345,-6.407327,-8.578844,8.125351,3.1767814,-5.985086,10.109716,-0.98846483,Marathi
2413,-416.61877,126.699936,-10.089492,39.81641,8.400286,-4.4729657,-6.496688,-7.1978464,-15.243772,7.575964,-0.048331697,-7.6854,9.818155,-3.7473204,Marathi
2414,-444.8835,135.70741,-18.313566,48.84178,-2.2517087,8.325912,-4.942932,-0.20470396,-15.910385,7.9462395,1.516558,-9.831325,13.191321,-8.411169,Marathi
2415,-436.39432,134.1953,-7.3475266,36.641663,0.010025408,5.8196597,-3.5652823,-3.5635087,-14.106743,10.36481,-3.1203444,-7.273045,15.309552,-10.139918,Marathi
2416,-433.14832,134.61789,-19.852003,46.675396,-3.1063714,11.512828,-18.264164,0.6173165,-7.592616,3.4536452,-1.0124204,-2.5534108,11.853559,-14.047141,Marathi
2417,-450.9362,137.19247,-9.394727,28.402239,-4.678354,5.0679164,-3.7131698,3.9604967,-14.955761,5.8016386,6.5762553,-4.211066,8.768247,-9.070632,Marathi
2418,-441.50714,135.0262,1.4397019,40.45381,1.642624,-3.3309464,-4.9763365,6.064195,-10.659435,-0.50566185,4.708468,-2.5780654,7.0177045,-9.224351,Marathi
2419,-450.74622,126.59018,-3.3250902,37.448597,-1.6273812,2.8354487,-10.109962,4.358737,-9.51769,-0.20042683,2.864124,0.7523616,7.5121565,-8.487568,Marathi
2420,-414.6748,126.43021,0.7634538,30.118998,10.892052,3.4000618,-1.2866299,-8.40367,-15.071572,4.180418,-3.5963957,-6.0633864,10.077431,-3.488566,Marathi
2421,-444.2173,128.07922,0.3856162,28.840677,-4.1603246,1.202866,-8.866055,4.7086535,-9.925707,1.1769432,5.6034503,-0.8728065,7.0908227,-7.2225127,Marathi
2422,-439.4364,131.26811,-1.5500153,36.75618,-4.373526,10.40754,-13.173825,-2.5406551,-7.481232,0.2882092,-0.5887632,-0.9508976,10.696017,-9.173516,Marathi
2423,-459.36432,136.95552,2.662158,44.737946,-0.7133445,0.3683923,-3.809137,7.507971,-11.2063265,-0.7327012,5.0583844,-2.3384223,8.3583555,-8.853903,Marathi
2424,-458.01035,121.47277,5.8213906,34.3726,5.5143943,-3.3247259,-6.541545,3.3018894,-9.069822,1.1921446,5.327948,-1.4124106,6.850291,-4.6553416,Marathi
2425,-414.6748,126.43021,0.7634538,30.118998,10.892052,3.4000618,-1.2866299,-8.40367,-15.071572,4.180418,-3.5963957,-6.0633864,10.077431,-3.488566,Marathi
2426,-465.52866,133.66974,7.238233,22.66647,-4.446099,1.2316221,-0.16228904,7.2302136,-12.259696,-1.8987845,6.187199,1.1303937,5.7368608,-6.5273414,Marathi
2427,-461.41202,129.70927,10.284472,38.205254,-0.078706436,-1.017702,-5.301762,5.1294928,-9.082949,3.0595336,5.6540003,-0.847916,6.60611,-8.143154,Marathi
2428,-433.55362,133.30412,-3.396002,43.51512,3.133932,-3.239431,-12.299451,1.4773495,-13.432218,-1.7210908,-0.44704142,-4.9901586,8.692204,-9.365703,Marathi
2429,-434.36618,134.10536,-0.06083176,41.95527,-1.5024076,-3.9741883,-14.452191,2.5607574,-13.847711,-1.9421076,3.648832,-3.3646703,7.831426,-7.2523623,Marathi
2430,-430.82678,131.04092,-19.296293,47.400818,7.3018246,1.9598887,-8.5241785,-0.074218236,-9.557372,7.322814,-4.257459,-6.792908,12.415313,-10.096235,Marathi
2431,-447.37314,139.86702,0.092673235,22.289732,-6.064411,1.3498023,-4.9791255,5.662424,-11.462754,2.261068,4.809481,-2.086249,7.986863,-7.8594265,Marathi
2432,-435.36563,123.68453,-10.58752,49.018772,4.178266,-0.39062947,-10.570396,-0.28116304,-11.688127,3.2999399,0.51752466,-4.149254,10.626868,-10.245525,Marathi
2433,-384.9702,138.36696,-16.467888,24.817566,-0.051568028,1.3012651,-7.1698985,-2.4171934,-14.710368,7.9825053,1.0037986,-1.1428115,13.374334,-15.222838,Marathi
2434,-420.1822,119.800064,-9.614606,37.707684,7.2749076,-1.9230822,-4.629157,-2.2782834,-12.586234,4.7812862,-5.4331512,-7.4588146,11.162237,-9.570661,Marathi
2435,-415.9272,145.0895,-3.0197654,31.229685,-0.19171646,-5.1384215,-6.3821626,2.1384974,-14.375413,-0.29933584,3.7877555,-1.9783837,6.7413964,-11.2945,Marathi
2436,-423.87906,127.3298,-2.0751143,32.961304,7.029674,-0.015437062,-0.5941461,0.2639758,-15.428276,5.6399283,0.45172277,-3.9943907,9.607492,-8.597963,Marathi
2437,-432.64218,136.19604,-4.2989717,35.394745,2.203084,4.2816606,-4.4298625,-5.7794995,-15.060516,5.432651,-1.8428215,-7.109476,12.106309,-4.539778,Marathi
2438,-440.38013,129.05496,-8.374884,52.503075,7.7987056,7.5900984,-8.421153,-6.0105824,-12.19655,7.4405513,-2.7135198,-7.467113,11.292222,-8.02943,Marathi
2439,-450.99835,118.56951,7.8015075,31.422554,8.583088,-6.8351946,-7.90726,2.1436956,-8.115744,0.5729393,2.5776823,-2.3672132,5.694201,-2.7350254,Marathi
2440,-462.085,126.72871,12.248484,37.554707,7.4258356,-5.398053,-6.2791624,0.9502198,-12.173366,-1.3005648,2.8701792,0.12272708,5.027986,-6.4919286,Marathi
2441,-436.60233,133.00584,-0.678422,24.083569,-4.638457,0.11520046,-2.279217,-2.6104424,-9.205629,6.548881,1.1952535,-1.8501607,11.47916,-5.153065,Marathi
2442,-420.43842,119.163246,3.06424,37.91125,9.4001465,1.1441035,-3.092911,-1.8800992,-12.4224825,4.3651123,-5.0433984,-4.2473106,10.881942,-11.01839,Marathi
2443,-420.67233,123.90126,-17.397018,48.480774,-0.5401095,8.129165,-6.302862,-1.594704,-14.554752,6.8657293,-0.7161348,-7.7354593,11.645004,-11.414152,Marathi
2444,-461.1202,130.29863,7.6883945,39.290665,4.539995,-4.124859,-6.954588,3.4581387,-9.596622,-2.564408,-0.6419354,0.31853878,6.5553284,-7.3285203,Marathi
2445,-419.22095,119.26849,-1.2774129,38.317234,0.5154153,-0.65886676,-10.8228035,2.1472774,-9.526053,-1.4796656,2.3489048,-2.5173926,8.879513,-6.885997,Marathi
2446,-443.33063,129.78471,-3.8932884,43.145542,2.4868612,-5.0369453,-15.946916,4.2364626,-9.406452,-2.086055,1.6034758,-1.29849,8.687492,-7.58281,Marathi
2447,-451.86465,144.58401,-7.9620895,25.323824,-3.8684595,5.1434684,-11.006242,2.5661426,-11.478918,1.9618818,6.9490047,1.0671331,8.953302,-7.3139844,Marathi
2448,-448.44373,124.85097,-3.799935,39.698467,5.434819,-3.3670511,-6.705826,4.986456,-9.902797,2.0596106,3.303195,-1.3915612,4.7126374,-10.914908,Marathi
2449,-455.79288,139.77351,-6.9707646,31.241869,-4.0805717,-0.6305112,-6.4514303,8.689459,-8.541199,1.4019217,6.8867345,-0.4294321,6.8800983,-11.082154,Marathi
2450,-423.38055,130.24939,7.9049664,31.641878,3.9357522,-9.580194,-8.439778,0.07371174,-14.316823,-1.6250658,2.026198,-1.8190854,6.7915525,-4.769426,Marathi
2451,-429.44223,135.14722,-15.191783,48.67319,2.2312644,5.22749,-7.738966,-1.3114305,-14.814031,4.3500185,-4.341805,-8.690581,12.01536,-10.059165,Marathi
2452,-441.71646,145.21523,-12.352631,41.953506,-5.4009924,7.10382,-6.720214,-3.1690006,-16.35149,7.7346344,-0.3126725,-7.830131,13.332984,-8.785499,Marathi
2453,-453.1087,124.234314,-12.756341,44.304016,-0.26839003,12.989924,-7.3854585,4.003342,-12.318322,2.7660792,1.9217474,-6.19591,12.715801,-8.411806,Marathi
2454,-434.44952,116.98484,-7.7301846,31.486765,-4.3722034,7.67564,-1.3153218,3.727255,-11.484891,7.8230863,1.6633427,-7.111373,13.707191,-6.560253,Marathi
2455,-448.4118,130.85641,-0.1905571,43.445984,2.6869104,-1.7078379,-11.613268,4.294772,-10.491328,-0.45965263,2.5778701,0.74355334,8.976172,-9.822575,Marathi
2456,-464.20096,126.85951,6.449106,37.659866,7.0527864,-4.7880983,-6.0047626,3.0372393,-10.81156,-0.3950613,3.4757376,0.10404219,5.862793,-4.935255,Marathi
2457,-426.81537,121.53149,8.146188,33.405537,1.5720708,-3.3162599,-10.085072,-2.449765,-11.102441,-0.17007414,-2.6090944,2.6681974,9.954629,-12.551149,Marathi
2458,-429.4438,140.4127,0.91658056,18.86214,-0.64352804,-5.5018744,-5.492004,1.4300909,-12.611696,1.6980808,4.979312,0.12942675,5.252054,-7.070058,Marathi
2459,-458.48544,121.405,9.470601,34.41063,-0.56087303,-5.5550375,-8.092427,2.443692,-9.414842,-2.407371,-0.3280823,2.2103267,7.631456,-8.635947,Marathi
2460,-429.44223,135.14722,-15.191783,48.67319,2.2312644,5.22749,-7.738966,-1.3114305,-14.814031,4.3500185,-4.341805,-8.690581,12.01536,-10.059165,Marathi
2461,-432.3217,128.17834,2.6158864,29.185154,-2.5354235,-1.8531438,-10.97706,2.4676585,-9.687071,1.7686225,4.9651217,1.1796869,7.945768,-6.780942,Marathi
2462,-427.1085,120.79453,1.8177173,40.432446,3.9231188,-2.854502,-9.033574,-1.4662486,-13.391599,-1.2316921,-1.5714751,-3.1606336,7.555992,-8.096807,Marathi
2463,-454.8749,118.42374,6.920589,36.732777,4.183769,-4.77191,-9.150133,1.7493829,-8.144632,-1.8095082,0.59167194,2.6712902,6.019679,-9.984461,Marathi
2464,-435.38376,129.50522,-11.436103,38.03088,6.9159822,1.9484571,-6.653349,-2.9016523,-14.069871,6.1127667,0.068457924,-4.599718,11.655057,-5.654071,Marathi
2465,-441.71646,145.21523,-12.352631,41.953506,-5.4009924,7.10382,-6.720214,-3.1690006,-16.35149,7.7346344,-0.3126725,-7.830131,13.332984,-8.785499,Marathi
2466,-446.40475,129.57602,-2.696566,41.28149,-3.6464865,-1.8613967,-8.524635,6.4258614,-8.971155,-0.16360232,4.5031734,-3.3328676,5.46126,-6.864208,Marathi
2467,-442.0621,128.36311,2.68113,25.913477,1.0663962,-0.6248987,-4.247,2.984783,-12.405921,3.1986814,2.3075333,0.03236118,7.8238125,-10.86997,Marathi
2468,-433.9807,126.16282,10.568874,19.795155,5.175831,-6.924973,-7.564833,1.5493443,-12.318274,-1.6828723,4.5381503,0.6568866,6.2603636,-4.164065,Marathi
2469,-484.61942,130.49734,1.4440883,36.28598,-0.6705609,5.0658784,-7.611462,6.5577216,-8.162223,0.39300588,5.2094307,1.9299172,7.8421707,-5.326049,Marathi
2470,-424.74872,132.41396,-14.733833,32.94032,-3.9804919,4.574437,-4.460293,-0.037209295,-13.635227,12.792564,-0.008005644,-5.783161,18.957117,-9.962007,Marathi
2471,-435.38376,129.50522,-11.436103,38.03088,6.9159822,1.9484571,-6.653349,-2.9016523,-14.069871,6.1127667,0.068457924,-4.599718,11.655057,-5.654071,Marathi
2472,-447.5901,130.11258,5.12894,39.72886,2.2503753,-4.0654106,-8.999588,4.839636,-9.8540535,-0.43322343,2.5154204,-0.41951188,7.977949,-7.3192616,Marathi
2473,-426.60272,120.13951,-7.15823,36.851936,7.7329183,2.2055836,-5.684851,-7.6190834,-12.853183,11.432277,-4.373064,-6.205517,12.853846,-10.34754,Marathi
2474,-435.76978,120.154686,9.139444,21.460987,3.8769321,1.2977734,-8.70736,0.25151244,-10.796893,-0.039834283,5.218525,0.45333314,5.340823,-3.494608,Marathi
2475,-453.1087,124.234314,-12.756341,44.304016,-0.26839003,12.989924,-7.3854585,4.003342,-12.318322,2.7660792,1.9217474,-6.19591,12.715801,-8.411806,Marathi
2476,-433.8612,111.33313,13.469677,40.372894,10.034535,-10.223721,-0.30058557,0.96436924,-12.559406,0.8289772,-1.5277267,-1.7219896,4.4729066,-8.022541,Marathi
2477,-412.7285,135.37012,-22.093498,29.510548,-1.626598,5.9394126,-11.571834,-3.7217214,-10.871512,8.615211,1.4740193,-5.435695,11.668975,-11.295326,Marathi
2478,-423.87906,127.3298,-2.0751143,32.961304,7.029674,-0.015437062,-0.5941461,0.2639758,-15.428276,5.6399283,0.45172277,-3.9943907,9.607492,-8.597963,Marathi
2479,-450.01038,120.91265,12.916517,30.02534,3.977264,-4.5010347,-2.439263,2.1835432,-11.305377,-0.016100496,1.9610592,-0.36700693,3.662116,-8.1965685,Marathi
2480,-443.83868,129.06984,-7.047374,50.663845,-0.3168527,-0.6471438,-13.545953,3.2654815,-11.235537,-1.758811,-1.8971912,-2.9669943,7.5088296,-8.361985,Marathi
2481,-426.37354,121.410286,-10.66337,45.002872,5.591854,1.8978689,-12.188276,-4.8586287,-10.997521,4.7113442,-4.2674727,-2.6901479,12.559634,-13.177164,Marathi
2482,-432.54382,126.83216,-9.274225,49.985527,2.7905915,10.775186,-14.953683,-3.4206972,-8.599314,1.0681123,-2.895823,-4.9844885,10.83108,-12.002863,Marathi
2483,-413.70276,112.32879,0.5700387,33.25503,8.772223,-4.557385,-1.8638413,-8.152081,-13.678293,9.383877,-1.4048095,-7.0670342,9.400579,-3.6867535,Marathi
2484,-440.38013,129.05496,-8.374884,52.503075,7.7987056,7.5900984,-8.421153,-6.0105824,-12.19655,7.4405513,-2.7135198,-7.467113,11.292222,-8.02943,Marathi
2485,-435.952,122.86088,3.934743,44.297443,10.189577,-9.895552,-13.374224,2.024965,-9.104542,-1.3926125,-4.27808,0.13789284,8.044694,-10.373591,Marathi
2486,-444.8835,135.70741,-18.313566,48.84178,-2.2517087,8.325912,-4.942932,-0.20470396,-15.910385,7.9462395,1.516558,-9.831325,13.191321,-8.411169,Marathi
2487,-429.82178,125.33264,-10.937726,53.058163,2.728213,10.336577,-10.288869,-6.9997797,-7.7319565,4.504398,-6.3670506,-2.765335,12.423866,-13.57983,Marathi
2488,-453.37592,128.66544,15.441675,27.534784,-2.670354,-6.308484,-4.265479,3.0668266,-10.578905,-2.4256454,5.508337,0.5959818,6.0352325,-2.2586303,Marathi
2489,-430.80008,130.79906,-5.457944,36.56712,-4.86478,3.5719092,-12.941181,4.1660514,-12.310989,0.06831962,4.3121023,-1.1495484,8.9004755,-9.631358,Marathi
2490,-422.1892,123.249695,8.816534,34.554173,10.149403,-8.43398,-13.244018,-1.8903224,-11.174221,-3.1849008,-3.4709184,4.6490645,6.841592,-12.64866,Marathi
2491,-443.9029,128.82455,7.7131643,39.255917,2.8584783,-0.6544273,-0.16746582,3.6249964,-13.651318,-1.0546165,1.5716686,-0.52440524,7.176643,-11.870187,Marathi
2492,-421.49634,130.2362,-13.15549,43.89732,-2.2437108,7.302107,-8.119445,-1.9042019,-12.704104,4.7967725,-2.5582445,-5.3480625,13.313159,-13.766255,Marathi
2493,-399.6247,134.71205,-16.968332,45.649124,1.6808722,-0.60142624,-5.3171096,-2.430743,-18.061478,7.4456534,-1.9636724,-10.026953,11.31928,-12.987497,Marathi
2494,-425.77856,144.40587,-16.757557,33.65856,-4.744303,5.4236236,-4.4686766,-1.9638989,-14.878837,8.352439,-2.1974442,-7.5678263,11.835543,-11.494564,Marathi
2495,-420.10452,116.8136,3.4492276,23.771254,-4.07259,-0.89405507,-1.0846946,-1.0753179,-9.563302,5.264507,0.0010329469,-7.449645,7.3422527,-3.0966024,Marathi
2496,-429.84494,123.61333,-5.4992642,33.709145,-0.9816975,5.186091,-6.08178,-3.6255925,-10.690231,10.699887,-0.0111414315,-6.3951974,12.953424,-8.536273,Marathi
